,ID,Non_combust_wt_%,Organics_wt_%,Paper_and_cardboard_wt_%,Plastics_wt_%,Total_weight_(kg),aluminium_cans,aluminium_recyclable,batteries,bottles_cds,bottles_wine_and_spirits,cardboard,ceramics,drinkbags,electrical_items_and_peripherals_(incl_tvs),energy_kWh_per_kg,eps,feminine_hygiene,flexibles_film,food,hdpe_bottles,jars,lpb,nappies,other,other_glass,other_metal,other_organics,other_plastic,other_sanitary_waste,paper,pet_bottles,plastic_bags,pp,steel_cans,textiles,total_energy_kWh
1,2_S,0.17058986430351702,0.7781777900858488,0.0,0.05123234561063417,7.222,0.716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,0.0,0.0,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.62,0.026000000000000002,0.0,0.0,0.096,0.052000000000000005,0.0,0.516,0.0,18.42
2,3_S,0.03756648936170213,0.9295212765957448,0.020611702127659576,0.012300531914893621,12.032,0.344,0.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0,2.99,0.0,0.0,0.14,11.184000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.002,0.0,0.0,0.10800000000000001,0.0,35.98
3,4_S,0.0,0.9557522123893804,0.0,0.04424778761061947,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43200000000000005,0.012,0.0,0.0,0.0,0.008,0.0,0.0,0.0,1.41
4,5_S,0.0,0.9800884955752212,0.0,0.01991150442477876,10.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.632,0.0,0.0,0.0,0.124,0.08800000000000001,0.0,0.0,0.0,33.85
5,6_S,0.0015168752370117555,0.9939324990519529,0.0,0.004550625711035267,10.548,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.004,10.484000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044000000000000004,0.0,0.0,0.0,0.0,32.8
6,7_S,0.14870482890949793,0.2510393348257116,0.14550687559961625,0.4547489606651743,2.5016,0.37200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.036000000000000004,0.0,0.4056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,0.43,0.0,0.10400000000000001,0.196,0.07,0.0,0.0,0.26,3.13
7,8_S,0.0,0.9548916227299356,0.0,0.045108377270064434,3.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.092,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.024,0.0,0.0,0.0,10.62
8,9_S,0.15045871559633028,0.4642201834862385,0.0,0.3853211009174312,2.18,0.32799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.0,0.38,0.7440000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,4.38
9,10_S,0.05506131281558067,0.8100504929069489,0.11084395287328687,0.0240442414041837,16.636000000000006,0.596,0.0,0.212,0.0,0.0,1.844,0.0,0.0,0.0,2.87,0.0,0.0,0.064,13.475999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.2,0.11599999999999999,0.0,0.10800000000000001,0.0,47.75
10,11_S,0.2670299727520436,0.6757493188010899,0.0,0.057220708446866476,2.9360000000000004,0.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.0,0.0,0.052000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.984,0.0,0.0,0.0,0.076,0.04,0.0,0.1,0.0,6.55
11,12_S,0.2842582106455266,0.6285390713476784,0.0033975084937712344,0.0838052095130238,3.5320000000000005,1.004,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,2.13,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.027999999999999997,0.0,0.0,0.102,0.11599999999999999,0.0,0.0,0.0,7.52
12,13_S,0.031081888822474608,0.927077106993425,0.004184100418410042,0.037656903765690385,6.692,0.124,0.0,0.0,0.0,0.0,0.027999999999999997,0.0,0.0,0.0,3.01,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.204,0.004,0.0,0.0,0.20800000000000002,0.0,0.0,0.084,0.0,20.14
13,14_S,0.9354545454545456,0.0,0.0,0.06454545454545453,4.4,2.6519999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.284,0.0,1.464,0.0,0.0
14,15_S,0.029817249118307142,0.8797691567810195,0.02180185957037512,0.06861173453029816,6.2379999999999995,0.066,0.0,0.0,0.0,0.0,0.136,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4879999999999995,0.324,0.0,0.0,0.0,0.10400000000000001,0.0,0.12,0.0,18.65
15,16_S,0.008866522885214473,0.8526240115025161,0.11023244668104483,0.028277018931224536,16.692,0.14800000000000002,0.0,0.0,0.0,0.0,1.84,0.0,0.0,0.0,3.03,0.055999999999999994,0.0,0.032,14.232000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.248,0.0,0.0,0.0,50.58
16,17_S,0.027901403628894213,0.939404313591236,0.0,0.0326942827798699,11.684,0.10800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.276,10.975999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.055999999999999994,0.0,0.218,0.0,35.4
17,18_S,0.0,0.9953881629515756,0.0,0.0046118370484242895,10.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.47
18,19_S,0.009872381411028171,0.975439441367686,0.008186852877437997,0.00650132434384782,16.612000000000002,0.16399999999999998,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.0,3.09,0.0,0.0,0.0,16.204,0.0,0.0,0.10400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10800000000000001,0.0,0.0,0.0,51.33
19,20_S,0.1425661914460285,0.6782077393075356,0.0,0.17922606924643586,0.982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.49,0.0,0.0,0.013999999999999999,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.6659999999999999,0.024,0.0,0.0,0.076,0.062,0.0,0.0,0.0,2.45
20,22_S,0.057176391683433934,0.8078470824949698,0.01425217974513749,0.12072434607645875,11.928,0.318,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,2.86,0.0,0.0,0.368,7.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.036000000000000004,0.0,0.0,0.784,0.252,0.0,0.364,0.12,34.11
21,23_S,0.3564179104477612,0.2280597014925373,0.28835820895522385,0.1271641791044776,6.699999999999998,1.8519999999999999,0.0,0.0,0.0,0.0,1.932,0.0,0.0,0.0,1.01,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.0,0.14800000000000002,0.0,0.0,1.528,0.02,0.0,0.0,0.18,0.37200000000000005,0.0,0.38799999999999996,0.0,6.77
22,24_S,0.3241572378397294,0.5420506240522571,0.04595824098915199,0.08783389711886154,34.292,4.444,0.0,0.22,0.0,0.0,1.3359999999999999,0.0,0.0,0.0,1.92,0.0,0.0,1.656,4.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.384,0.024,0.0,0.0,1.084,0.248,0.0,6.452000000000001,0.24,65.84
23,25_S,0.0,0.99482619240097,0.0,0.005173807599029911,24.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.12,0.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.96,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.19
24,26_S,0.0,0.9971550497866288,0.0,0.002844950213371266,16.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.024,16.824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,52.64
25,27_S,0.013519924098671726,0.9582542694497154,0.004981024667931689,0.023244781783681213,8.432,0.114,0.0,0.0,0.0,0.0,0.013999999999999999,0.0,0.0,0.0,3.07,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.08,0.0,0.0,0.027999999999999997,0.0,0.004,0.0,0.0,0.0,25.89
26,28_S,0.04305266020121454,0.8695730988851627,0.03516722559593945,0.05220701531768332,22.066,0.452,0.0,0.0,0.0,0.0,0.055999999999999994,0.0,0.0,0.0,2.95,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.318,0.0,0.0,19.188,0.0,0.0,0.0,0.32799999999999996,0.044000000000000004,0.0,0.18,0.72,65.09
27,29_S,0.4822631342613382,0.4077233947013921,0.013022002694207451,0.09699146834306242,13.362000000000002,5.224,0.0,0.0,0.0,0.0,0.174,0.0,0.0,0.0,1.41,0.0,0.0,1.256,0.0,0.0,0.0,0.0,0.0,0.17600000000000002,0.0,0.0,5.4479999999999995,0.0,0.0,0.0,0.04,0.0,0.0,1.044,0.0,18.84
28,30_S,0.011412268188302424,0.9231709802323212,0.05074383533727328,0.014672916242103118,19.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,0.012,0.0,0.096,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.06,0.0,0.0,0.304,0.0,0.18,0.0,0.22399999999999998,0.6920000000000001,60.26
29,31_S,0.8916256157635469,0.03037766830870279,0.0,0.07799671592775041,4.872,2.736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.14800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.364,0.0,1.608,0.0,0.49
30,32_S,0.9193548387096776,0.0,0.0,0.08064516129032258,2.9760000000000004,1.8719999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.8640000000000001,0.0,0.0
31,33_S,0.14519738608898036,0.6784531375883984,0.13570853101781394,0.04064094530480709,22.342,0.708,0.0,0.0,0.0,0.0,3.032,0.0,0.0,0.0,2.49,0.0,0.0,0.76,4.176,0.0,0.0,0.0,2.78,0.0,0.0,0.0,8.202,0.036000000000000004,0.0,0.0,0.0,0.11199999999999999,0.0,2.536,0.0,55.63
32,34_S,0.40390173410404623,0.3952312138728325,0.0148121387283237,0.1860549132947977,11.072000000000001,2.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,1.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.376,0.17600000000000002,0.0,0.16399999999999998,0.28,0.58,0.0,2.08,0.0,16.39
33,35_S,0.15302491103202848,0.5172004744958482,0.18030842230130487,0.14946619217081852,5.058,0.076,0.026000000000000002,0.0,0.0,0.0,0.196,0.0,0.0,0.0,2.14,0.07200000000000001,0.0,0.396,0.0,0.0,0.672,0.10400000000000001,0.0,0.0,0.0,0.0,2.616,0.0,0.0,0.612,0.23600000000000002,0.052000000000000005,0.0,0.0,0.0,10.82
34,36_S,0.07425742574257425,0.5088008800880088,0.1342134213421342,0.28272827282728275,3.636,0.124,0.0,0.0,0.0,0.0,0.488,0.0,0.0,0.0,2.25,0.0,0.0,0.32799999999999996,0.0,0.0,0.0,0.0,0.622,0.0,0.0,0.0,1.228,0.0,0.0,0.0,0.376,0.324,0.0,0.146,0.0,8.18
35,37_S,0.030604982206405694,0.9316725978647687,0.004982206405693951,0.032740213523131674,5.62,0.0,0.0,0.0,0.0,0.0,0.027999999999999997,0.0,0.0,0.0,3.02,0.0,0.0,0.14400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.236000000000001,0.012,0.0,0.0,0.0,0.027999999999999997,0.0,0.172,0.0,16.97
36,38_S,0.06459221627506125,0.9119114578608366,0.001270071668329856,0.022226254195772482,22.046,0.68,0.0,0.156,0.0,0.0,0.027999999999999997,0.0,0.0,0.0,2.91,0.0,0.0,0.17600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.104,0.004,0.0,0.0,0.23199999999999998,0.02,0.057999999999999996,0.588,0.0,64.15
37,39_S,0.03821126955558632,0.9054409525128064,0.015367575799529284,0.040980202132078085,14.446,0.348,0.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,2.98,0.0,0.0,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08,0.04,0.0,0.0,0.172,0.10400000000000001,0.0,0.204,0.0,43.05
38,40_S,0.053858104609010866,0.9083376488865872,0.0,0.03780424650440187,7.724,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.008,0.0,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.016,0.03,0.0,0.0,0.042,0.0,0.0,0.106,0.0,22.71
39,41_S,0.7430830039525691,0.1699604743083004,0.0,0.08695652173913042,3.0360000000000005,1.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.23600000000000002,0.0,0.0,0.0,0.0,0.516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027999999999999997,0.0,1.08,0.0,1.76
40,42_S,0.047009948617032914,0.7265770197879086,0.18016836121132607,0.04624467038373237,18.294,0.66,0.0,0.2,0.0,0.0,1.148,0.0,0.0,0.0,2.78,0.0,0.0,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.292,0.226,0.0,0.0,0.10400000000000001,0.44,0.0,0.0,2.148,50.86
41,43_S,0.8483452031839129,0.0783410138248848,0.0527859237536657,0.020527859237536663,9.547999999999998,3.772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.036000000000000004,0.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.10800000000000001,0.0,4.328,0.504,2.48
42,44_S,0.001782985226693836,0.9699439633214468,0.0,0.0282730514518594,15.704,0.027999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.232000000000001,0.06,0.0,0.0,0.0,0.076,0.0,0.0,0.0,48.84
43,45_S,0.6303964348714141,0.2980224677374431,0.0,0.07158109739114288,21.542,4.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.008,0.0,0.728,6.42,0.0,0.0,0.0,0.0,4.376,0.0,0.0,0.0,0.022000000000000002,0.0,0.0,0.2,0.584,0.0,4.96,0.0,21.54
44,46_S,0.9184652278177458,0.0,0.0,0.08153477218225419,3.3360000000000003,1.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10800000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16399999999999998,0.0,1.52,0.0,0.0
45,47_S,0.0,1.0,0.0,0.0,27.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.15
46,48_S,0.6177300959909655,0.20948616600790512,0.0,0.17278373800112928,7.0840000000000005,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.484,0.0,0.0,0.0,0.812,0.41200000000000003,0.0,0.856,0.0,5.45
47,49_S,0.04055619930475087,0.8199304750869062,0.021089223638470454,0.11842410196987255,17.26,0.64,0.0,0.0,0.0,0.0,0.264,0.0,0.0,0.0,2.91,0.0,0.0,1.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.152000000000001,0.0,0.0,0.0,0.536,0.0,0.0,0.06,0.1,50.23
48,50_S,0.0072577718640377395,0.9904439337123504,0.0016934801016088056,0.0006048143220031449,16.534000000000002,0.12,0.0,0.0,0.0,0.0,0.027999999999999997,0.0,0.0,0.0,3.1,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.375999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.26
49,51_S,0.3459425717852684,0.5505617977528089,0.0,0.10349563046192256,16.02,3.9419999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.37200000000000005,0.0,0.0,0.0,0.0,0.0,0.336,0.0,0.0,8.82,0.0,0.0,0.0,0.816,0.47,0.0,1.264,0.0,30.28
50,52_S,0.6337330135891287,0.09464428457234213,0.0,0.2716227018385292,12.51,4.9719999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.018000000000000002,0.0,1.208,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.1840000000000002,0.0,0.0,0.0,1.402,0.77,0.0,2.656,0.0,4.75
51,53_S,0.22358029334336216,0.09458443023693118,0.0007521624670928923,0.6810831139526139,10.636,1.456,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.006,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.9279999999999999,0.0,0.0,1.06,5.256,0.0,0.8320000000000001,0.0,5.32
52,54_S,0.42089985486211895,0.0,0.14852443154329945,0.4305757135945815,8.267999999999999,2.572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.14,0.42,0.0,0.9079999999999999,1.228,0.0
53,55_S,0.5065228299046663,0.2699448068238836,0.0,0.22353236327145007,7.971999999999999,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.48,0.396,0.0,0.0,0.0,0.0,2.488,0.0,0.0,1.756,0.098,0.0,0.0,0.58,0.624,0.0,0.86,0.0,8.21
54,56_S,0.5692377086152458,0.04781235904375281,0.1975642760487145,0.18538565629228687,4.433999999999998,0.12,0.0,0.0,0.0,0.0,0.8420000000000001,0.0,0.0,0.0,0.21,0.0,0.0,0.272,0.212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.034,0.308,0.21600000000000003,0.0,2.404,0.0,0.93
55,57_S,0.6885714285714285,0.1,0.00857142857142857,0.20285714285714285,5.6,0.912,0.0,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.38,0.0,0.0,0.5760000000000001,0.052000000000000005,0.0,0.0,0.0,0.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.29600000000000004,0.0,2.944,0.0,2.13
56,58_S,0.0098159509202454,0.6552147239263804,0.2238036809815951,0.11116564417177914,8.15,0.08,0.0,0.0,0.0,0.0,1.824,0.0,0.0,0.0,2.73,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34,0.01,0.0,0.0,0.34,0.156,0.0,0.0,0.0,22.25
57,59_S,0.807958115183246,0.0,0.010261780104712041,0.1817801047120419,9.55,4.136,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.6559999999999999,0.0,0.0,0.0,0.08199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46799999999999997,0.612,0.0,3.58,0.0,0.0
58,60_S,0.30250569476082,0.3626423690205012,0.18451025056947606,0.15034168564920275,8.78,0.96,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,1.51,0.027999999999999997,0.0,1.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1839999999999997,0.0,0.0,0.02,0.0,0.22,0.0,1.696,0.0,13.26
59,61_S,0.7604732350659426,0.14100077579519008,0.03549262994569434,0.06303335919317299,10.312000000000001,6.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.23199999999999998,0.812,0.0,0.0,0.0,0.444,0.562,0.0,0.0,0.198,0.0,0.0,0.13,0.14,0.278,0.0,1.156,0.23600000000000002,4.95
60,62_S,0.2233112582781457,0.1864900662251656,0.0376158940397351,0.5525827814569537,7.549999999999998,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.036000000000000004,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4080000000000001,0.084,0.0,0.0,0.46399999999999997,3.408,0.0,1.392,0.284,6.95
61,63_S,0.19572506286672253,0.3101424979044425,0.04735959765297569,0.4467728415758592,9.544,0.8640000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.057999999999999996,0.0,3.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.96,0.006,0.0,0.0,0.5,0.47200000000000003,0.0,1.004,0.452,13.84
62,64_S,0.7295782954880566,0.19256856384547333,0.0,0.07785314066647007,6.782,3.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.188,0.0,0.0,0.7240000000000001,0.0,0.0,0.0,0.0,0.0,1.306,0.1,0.0,0.0,0.24,0.0,0.0,0.47600000000000003,0.0,4.41
63,65_S,0.242914979757085,0.5802968960863698,0.0,0.1767881241565452,1.482,0.11599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.14800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.026000000000000002,0.0,0.0,0.08800000000000001,0.0,0.0,0.244,0.0,3.16
64,66_S,0.17508242234947075,0.3834808259587021,0.3796633697726879,0.061773381919139336,11.526000000000002,1.5719999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.052000000000000005,0.0,0.12,0.11199999999999999,0.0,0.0,0.0,2.252,0.226,0.0,0.0,2.056,0.0,0.0,0.0,0.40399999999999997,0.136,0.0,0.22,4.376,19.82
65,67_S,0.17429837518463812,0.2806499261447563,0.4283604135893648,0.11669128508124077,2.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.055999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.192,0.068,0.0,0.47200000000000003,1.16,3.66
66,68_S,0.04096681687832855,0.9111020073740269,0.011675542810323635,0.036255632937320766,9.764,0.188,0.0,0.0,0.0,0.0,0.114,0.0,0.0,0.0,2.98,0.0,0.0,0.055999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.896,0.0,0.0,0.0,0.2,0.098,0.0,0.212,0.0,29.1
67,69_S,0.9375772558714462,0.0,0.0,0.062422744128553774,6.472,5.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.0,1.012,0.0,0.0
68,70_S,0.02384291725105189,0.761570827489481,0.13639551192145866,0.0781907433380084,11.408,0.272,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,2.88,0.0,0.0,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.687999999999999,0.08,0.0,0.0,0.22399999999999998,0.28,0.0,0.0,1.536,32.86
69,71_S,0.014352412242780563,0.8416047034411205,0.07418295002593807,0.06985993429016082,23.132000000000005,0.264,0.0,0.0,0.0,0.0,0.28800000000000003,0.0,0.0,0.0,3.0,0.0,0.0,0.1,9.656,0.0,0.0,0.0,0.152,0.068,0.0,0.0,9.66,0.068,0.0,0.0,0.076,1.3719999999999999,0.0,0.0,1.4280000000000002,69.4
70,72_S,0.02719528178243774,0.9220183486238532,0.003931847968545216,0.046854521625163834,12.208,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02,0.0,0.0,0.068,2.214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.042,0.02,0.0,0.0,0.24,0.244,0.0,0.0,0.048,36.87
71,73_S,0.03630002186748305,0.6835775202274219,0.19177782637218455,0.08834463153291057,18.292,0.35600000000000004,0.0,0.0,0.0,0.0,0.316,0.0,0.0,0.0,2.73,0.0,0.0,0.924,0.0,0.0,0.0,0.0,0.0,0.184,0.0,0.0,12.504000000000001,0.0,0.0,0.0,0.21600000000000003,0.47600000000000003,0.0,0.124,3.1919999999999997,49.94
72,74_S,0.007252440725244072,0.9458856345885636,0.0,0.04686192468619247,14.34,0.10400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09,0.0,0.0,0.14400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.564,0.0,0.0,0.0,0.276,0.252,0.0,0.0,0.0,44.31
73,75_S,0.011359374162781974,0.8831377592027004,0.07726517708835663,0.02823768954616085,37.326,0.424,0.0,0.0,0.0,0.0,0.027999999999999997,0.0,0.0,0.0,3.04,0.0,0.0,0.562,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.664,0.124,0.0,0.0,0.368,0.0,0.0,0.0,2.8560000000000003,113.47
74,76_S,0.9268187688334051,0.04369349978476108,0.0,0.02948773138183383,9.292,8.612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.406,0.0,0.0,0.0,0.0,0.27399999999999997,0.0,0.0,0.0,1.3
75,77_S,0.8999122036874451,0.0,0.0,0.10008779631255488,4.556,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.456,0.0,1.46,0.0,0.0
76,78_S,0.017812611328820806,0.9323120769504808,0.0,0.04987531172069826,11.228,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.468,0.0,0.0,0.0,0.4,0.16,0.0,0.0,0.0,34.25
77,79_S,0.9726100966702472,0.0,0.0,0.027389903329752958,7.447999999999999,6.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.052000000000000005,0.11199999999999999,0.0,0.52,0.0,0.0
